belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,release_year,cast,keywords,cast_size,crew_size,director,text,weighted_rating,ROI
1,100000000.0,"['Action', 'Thriller', 'Science Fiction']",280,en,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",22.661695,"['Lightstorm Entertainment', 'Pacific Western', 'Canal+']",1991-07-01,520000000.0,137.0,Released,It's nothing personal.,Terminator 2: Judgment Day,7.7,4274.0,1991.0,"['arnoldschwarzenegger', 'lindahamilton', 'robertpatrick']","['cyborg', 'shotgun', 'post-apocalypt', 'dystopia', 'moralambigu', 'mentalinstitut', 'violenc', 'fictionalwar', 'morph', 'nuclearweapon', 'shapeshift']",42,54,"['jamescameron', 'jamescameron', 'jamescameron']",cyborg shotgun post-apocalypt dystopia moralambigu mentalinstitut violenc fictionalwar morph nuclearweapon shapeshift arnoldschwarzenegger lindahamilton robertpatrick jamescameron jamescameron jamescameron Action Thriller Science Fiction,7.680625687772874,5.2
0,22000000.0,"['Adventure', 'Drama', 'Western']",581,en,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",11.654349,"['Tig Productions', 'Majestic Films International']",1990-11-09,424208848.0,181.0,Released,Inside everyone is a frontier waiting to be discovered.,Dances with Wolves,7.6,1084.0,1990.0,"['kevincostner', 'marymcdonnell', 'grahamgreene']","['skabundertv', 'øverstehyld', 'foran']",57,67,"['kevincostner', 'kevincostner', 'kevincostner']",skabundertv øverstehyld foran kevincostner marymcdonnell grahamgreene kevincostner kevincostner kevincostner Adventure Drama Western,7.528432608233528,19.282220363636362
1,35000000.0,"['Fantasy', 'Action']",268,en,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",19.10673,"['PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.']",1989-06-23,411348924.0,126.0,Released,Have you ever danced with the devil in the pale moonlight?,Batman,7.0,2145.0,1989.0,"['jacknicholson', 'michaelkeaton', 'kimbasinger']","['doublelif', 'dccomic', 'dualident', 'chemic', 'crimefight', 'fictionalplac', 'gothamc', 'superhero', 'superpow']",19,12,"['timburton', 'timburton', 'timburton']",doublelif dccomic dualident chemic crimefight fictionalplac gothamc superhero superpow jacknicholson michaelkeaton kimbasinger timburton timburton timburton Fantasy Action,6.972622058996936,11.7528264
1,19000000.0,"['Crime', 'Drama', 'Thriller']",274,en,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",4.307222,"['Orion Pictures', 'Strong Heart/Demme Production']",1991-02-01,272742922.0,119.0,Released,To enter the mind of a killer she must challenge the mind of a madman.,The Silence of the Lambs,8.1,4549.0,1991.0,"['jodiefoster', 'anthonyhopkins', 'scottglenn']","['basedonnovel', 'psychopath', 'horror', 'suspens', 'serialkil', 'psychologicalthril', 'cannib', 'fbiag', 'cannib']",60,83,"['jonathandemme', 'jonathandemme', 'jonathandemme']",basedonnovel psychopath horror suspens serialkil psychologicalthril cannib fbiag cannib jodiefoster anthonyhopkins scottglenn jonathandemme jonathandemme jonathandemme Crime Drama Thriller,8.07882113625945,14.354890631578947
0,1488423.0,"['Fantasy', 'Animation', 'Family']",408,en,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",16.263878,['Walt Disney Productions'],1937-12-20,184925486.0,83.0,Released,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,6.9,1973.0,1937.0,"['adrianacaselotti', 'lucillelaverne', 'harrystockwell']","['poison', 'witch', 'becominganadult', 'sad', 'queen', 'attemptedmurd', 'dyinganddeath', 'appear', 'princess', 'candlelightvigil', 'snowwhit']",13,105,"['davidhand', 'davidhand', 'davidhand']",poison witch becominganadult sad queen attemptedmurd dyinganddeath appear princess candlelightvigil snowwhit adrianacaselotti lucillelaverne harrystockwell davidhand davidhand davidhand Fantasy Animation Family,6.871970163652051,124.24256142239135
1,25000000.0,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",10020,en,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",23.433512,"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Silver Screen Partners IV']",1991-11-13,377350553.0,84.0,Released,The most beautiful love story ever told.,Beauty and the Beast,7.5,3029.0,1991.0,"[""paigeo'hara"", 'robbybenson', 'richardwhite']","['princ', 'book', 'castl', 'rose', 'music', 'princess', 'anim', 'basedontvseri', 'beast']",21,82,"['garytrousdale', 'garytrousdale', 'garytrousdale']",princ book castl rose music princess anim basedontvseri beast paigeo'hara robbybenson richardwhite garytrousdale garytrousdale garytrousdale Romance Family Animation Fantasy Music,7.474972613777193,15.09402212
0,2600000.0,"['Animation', 'Family']",10895,en,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket. From Stromboli's circus to Pleasure Island, Pinocchio is tested by many temptations, but slowly learns how to navigate right from wrong. With a few mishaps along the way, Geppetto's ""little woodenhead"" finally gets it right, proving that when you wish upon a star dreams really can come true!",14.202284,"['RKO Radio Pictures', 'Walt Disney Productions']",1940-02-23,84300000.0,88.0,Released,For anyone who has ever wished upon a star.,Pinocchio,6.9,1412.0,1940.0,"['melblanc', 'donbrodie', 'waltercatlett']","['itali', 'lie', 'magic', 'fairi', 'pinocchio', 'carniv', 'wish', 'boy', 'nose', 'puppet', 'anim', 'pool', 'conscienc', 'toycomestolif']",12,75,"['hamiltonluske', 'hamiltonluske', 'hamiltonluske']",itali lie magic fairi pinocchio carniv wish boy nose puppet anim pool conscienc toycomestolif melblanc donbrodie waltercatlett hamiltonluske hamiltonluske hamiltonluske Animation Family,6.86110303290485,32.42307692307692
0,14000000.0,"['Romance', 'Comedy']",114,en,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",13.348451,"['Touchstone Pictures', 'Silver Screen Partners IV']",1990-03-23,463000000.0,119.0,Released,Who knew it was so much fun to be a hooker?,Pretty Woman,7.0,1807.0,1990.0,"['juliaroberts', 'richardgere', 'ralphbellamy']","['prostitut', 'capit', 'cinderella', 'expensiverestaur', 'sportscar', 'workahol', 'fireescap', 'friendship', 'losangel', 'piano']",17,10,"['garrymarshall', 'garrymarshall', 'garrymarshall']",prostitut capit cinderella expensiverestaur sportscar workahol fireescap friendship losangel piano juliaroberts richardgere ralphbellamy garrymarshall garrymarshall garrymarshall Romance Comedy,6.967598310864993,33.07142857142857
0,6244087.0,"['Adventure', 'Western']",576,en,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",11.722424,['Warner Brothers/Seven Arts'],1969-06-17,638641.0,145.0,Released,"If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.",The Wild Bunch,7.7,266.0,1969.0,"['williamholden', 'ernestborgnine', 'robertryan']","['underdog', 'robberi', 'bountyhunt', 'texa', 'mexicanrevolut', 'friendship', 'honor', 'gang', 'shootout', 'soldier', 'steamlocomot']",44,34,"['sampeckinpah', 'sampeckinpah', 'sampeckinpah']",underdog robberi bountyhunt texa mexicanrevolut friendship honor gang shootout soldier steamlocomot williamholden ernestborgnine robertryan sampeckinpah sampeckinpah sampeckinpah Adventure Western,7.42264481266883,0.10227932442325034
0,7000000.0,"['Crime', 'Drama', 'Thriller']",275,en,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",12.61469,"['PolyGram Filmed Entertainment', 'Working Title Films']",1996-04-05,60611975.0,98.0,Released,A lot can happen in the middle of nowhere.,Fargo,7.7,2080.0,1996.0,"['williamh.macy', 'francesmcdormand', 'stevebuscemi']","['cheat', 'ransom', 'salesclerk', 'winter', 'kidnap', 'auto', 'unsoci', 'polic', 'northdakota', 'murder', 'money']",17,12,"['joelcoen', 'joelcoen', 'joelcoen']",cheat ransom salesclerk winter kidnap auto unsoci polic northdakota murder money williamh.macy francesmcdormand stevebuscemi joelcoen joelcoen joelcoen Crime Drama Thriller,7.660527701472018,8.65885357142857
1,4000000.0,"['Horror', 'Thriller', 'Science Fiction']",8766,en,"In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions",5.263187,"['Miramax Films', 'Dimension Films', 'Trans Atlantic Entertainment']",1996-03-08,16675000.0,86.0,Released,"This year, the past, the present and the future will all meet at the crossroads of hell.",Hellraiser: Bloodline,4.9,111.0,1996.0,"['bruceramsay', 'valentinavargas', 'charlottechatton']","['artificialintellig', 'engin', 'hell', 'pinhead', 'demon', 'puzzlebox', 'cenobit', 'artifici']",18,22,"['kevinyagher', 'kevinyagher', 'kevinyagher']",artificialintellig engin hell pinhead demon puzzlebox cenobit artifici bruceramsay valentinavargas charlottechatton kevinyagher kevinyagher kevinyagher Horror Thriller Science Fiction,4.980247182282999,4.16875
0,4000000.0,"['Animation', 'Comedy', 'Family', 'Adventure']",10112,en,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children -- Bonfamille's prize family of domesticated house cats -- the butler plots to steal the money and kidnaps the heirs, leaving them out on a country road. All seems lost until the wily Thomas O'Malley Cat and his jazz-playing alley cats come to the Aristocats's rescue.",9.834047,['Walt Disney Productions'],1970-12-23,55675257.0,78.0,Released,A tune-filled animated extravaganza.,The Aristocats,7.1,1287.0,1970.0,"['philharris', 'sterlingholloway', 'scatmancrothers']","['pari', 'cat', 'butler', 'return', 'suspens', 'music', 'inherit']",15,18,"['wolfgangreitherman', 'wolfgangreitherman', 'wolfgangreitherman']",pari cat butler return suspens music inherit philharris sterlingholloway scatmancrothers wolfgangreitherman wolfgangreitherman wolfgangreitherman Animation Comedy Family Adventure,7.0522814588603,13.91881425
0,30000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",1592,en,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a 3rd person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",10.326213,['Paramount Pictures'],1996-04-03,102616183.0,129.0,Released,"Sooner or later, a man who wears two faces forgets which one is real.",Primal Fear,7.4,644.0,1996.0,"['richardgere', 'edwardnorton', 'lauralinney']","['corrupt', 'bishop', 'courtcas', 'pornographicvideo', 'court', 'psychopathi']",14,7,"['gregoryhoblit', 'gregoryhoblit', 'gregoryhoblit']",corrupt bishop courtcas pornographicvideo court psychopathi richardgere edwardnorton lauralinney gregoryhoblit gregoryhoblit gregoryhoblit Crime Drama Mystery Thriller,7.292070822700026,3.4205394333333334
0,12000000.0,['Comedy'],61752,en,"Girl 6 is a 1996 American film by director Spike Lee about a phone sex operator. Theresa Randle played the title character, and playwright Suzan-Lori Parks wrote the screenplay. The soundtrack is composed entirely of songs written by Prince. The film was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Directors Quentin Tarantino and Ron Silver make cameo appearances as film directors at a pair of interesting auditions.",4.405169,"['Fox Searchlight Pictures', '40 Acres & A Mule Filmworks']",1996-03-22,4939939.0,108.0,Released,"A fresh, sassy and sexy comedy!",Girl 6,5.7,17.0,1996.0,"['theresarandle', 'isaiahwashington', 'spikelee']","['independentfilm', 'neighbor', 'masturb', 'phonesex', 'actress']",20,2,"['spikelee', 'spikelee', 'spikelee']",independentfilm neighbor masturb phonesex actress theresarandle isaiahwashington spikelee spikelee spikelee spikelee Comedy,5.402232473333035,0.41166158333333336
